"foc0" "g1" "ninecode"
0.31494140625 0.68505859375 150159257
0.31494140625 0.68505859375 150159258
0.47412109375 0.52587890625 150159266
0.66845703125 0.33154296875 150159271
0.66845703125 0.33154296875 150159272
0.47119140625 0.52880859375 150159282
0.47119140625 0.52880859375 150159283
0.671875 0.328125 150159288
0.71337890625 0.28662109375 150159289
0.71337890625 0.28662109375 150159290
0.626953125 0.373046875 150159298
0.626953125 0.373046875 150159299
0.3447265625 0.6552734375 172168007
0.71484375 0.28515625 145162001
0.71484375 0.28515625 145162002
0.71484375 0.28515625 145162003
0.673095703125 0.326904296875 145162004
0.673095703125 0.326904296875 145162005
0.673095703125 0.326904296875 145162006
0.673095703125 0.326904296875 145162007
0.3134765625 0.6865234375 145162009
0.3134765625 0.6865234375 145162010
0.5859375 0.4140625 145162011
0.5859375 0.4140625 145162014
0.713623046875 0.286376953125 145162024
0.713623046875 0.286376953125 145162025
0.713623046875 0.286376953125 145162026
0.713623046875 0.286376953125 145162027
0.5390625 0.4609375 145162045
0.519287109375 0.480712890625 145162050
0.519287109375 0.480712890625 145162051
0.519287109375 0.480712890625 145162052
0.658935546875 0.341064453125 145162063
0.658935546875 0.341064453125 145162064
0.658935546875 0.341064453125 145162065
0.658935546875 0.341064453125 145162066
0.536376953125 0.463623046875 145162075
0.435546875 0.564453125 145162076
0.435546875 0.564453125 145162077
0.536376953125 0.463623046875 145162078
0.646240234375 0.353759765625 145162081
0.646240234375 0.353759765625 145162082
0.646240234375 0.353759765625 145162083
0.646240234375 0.353759765625 145162084
0.673095703125 0.326904296875 145162085
0.673095703125 0.326904296875 145162086
0.673095703125 0.326904296875 145162087
0.3134765625 0.6865234375 145162091
0.3134765625 0.6865234375 145162092
0.3134765625 0.6865234375 145162093
0.469482421875 0.530517578125 145162100
0.469482421875 0.530517578125 145162101
0.469482421875 0.530517578125 145162102
0.469482421875 0.530517578125 145162103
0.454345703125 0.545654296875 145162119
0.454345703125 0.545654296875 145162122
0.450927734375 0.549072265625 145162123
0.450927734375 0.549072265625 145162124
0.450927734375 0.549072265625 145162125
0.450927734375 0.549072265625 145162126
0.71484375 0.28515625 145162131
0.71484375 0.28515625 145162132
0.71484375 0.28515625 145162133
0.5859375 0.4140625 145162134
0.5859375 0.4140625 145162135
0.5390625 0.4609375 145162143
0.5390625 0.4609375 145162144
0.6123046875 0.3876953125 145162145
0.519287109375 0.480712890625 145162146
0.519287109375 0.480712890625 145162147
0.519287109375 0.480712890625 145162148
0.626953125 0.373046875 145162154
0.626953125 0.373046875 145162155
0.626953125 0.373046875 145162156
0.626953125 0.373046875 145162157
0.435546875 0.564453125 145162165
0.681884765625 0.318115234375 145162166
0.681884765625 0.318115234375 145162167
0.681884765625 0.318115234375 145162168
0.75 0.25 145162171
0.710205078125 0.289794921875 145162172
0.75 0.25 145162173
0.549072265625 0.450927734375 145162176
0.593994140625 0.406005859375 145162177
0.646240234375 0.353759765625 145162181
0.646240234375 0.353759765625 145162182
0.646240234375 0.353759765625 145162183
0.625244140625 0.374755859375 145162184
0.625244140625 0.374755859375 145162185
0.673095703125 0.326904296875 145162186
0.71484375 0.28515625 145162192
0.60546875 0.39453125 145162201
0.60546875 0.39453125 145162202
0.64990234375 0.35009765625 145162203
0.334228515625 0.665771484375 145162210
0.41845703125 0.58154296875 145162212
0.41845703125 0.58154296875 145162213
0.41845703125 0.58154296875 145162214
0.658935546875 0.341064453125 145162218
0.658935546875 0.341064453125 145162219
0.658935546875 0.341064453125 145162220
0.52392578125 0.47607421875 145162233
0.52392578125 0.47607421875 145162234
0.644775390625 0.355224609375 145162235
0.681884765625 0.318115234375 145162241
0.681884765625 0.318115234375 145162242
0.52197265625 0.47802734375 145162243
0.691162109375 0.308837890625 145162244
0.311767578125 0.688232421875 145162245
0.3134765625 0.6865234375 145162246
0.574951171875 0.425048828125 145162255
0.574951171875 0.425048828125 145162256
0.574951171875 0.425048828125 145162257
0.453369140625 0.546630859375 145162258
0.453369140625 0.546630859375 145162259
0.453369140625 0.546630859375 145162260
0.747314453125 0.252685546875 145162266
0.747314453125 0.252685546875 145162267
0.747314453125 0.252685546875 145162268
0.747314453125 0.252685546875 145162269
0.5498046875 0.4501953125 145162270
0.5498046875 0.4501953125 145162271
0.673095703125 0.326904296875 145162272
0.673095703125 0.326904296875 145162273
0.673095703125 0.326904296875 145162274
0.469482421875 0.530517578125 145162275
0.469482421875 0.530517578125 145162276
0.157470703125 0.842529296875 145162279
0.157470703125 0.842529296875 145162280
0.51025390625 0.48974609375 145162283
0.498291015625 0.501708984375 145162289
0.658935546875 0.341064453125 145162290
0.498291015625 0.501708984375 145162291
0.658935546875 0.341064453125 145162292
0.646240234375 0.353759765625 145162293
0.646240234375 0.353759765625 145162294
0.646240234375 0.353759765625 145162295
0.334228515625 0.665771484375 145162296
0.334228515625 0.665771484375 145162297
0.57421875 0.42578125 145162298
0.60546875 0.39453125 145162300
0.449462890625 0.550537109375 145162302
0.449462890625 0.550537109375 145162303
0.449462890625 0.550537109375 145162304
0.71484375 0.28515625 145162307
0.71484375 0.28515625 145162308
0.626220703125 0.373779296875 145162318
0.573486328125 0.426513671875 145162319
0.626220703125 0.373779296875 145162320
0.64990234375 0.35009765625 145162321
0.64990234375 0.35009765625 145162322
0.454345703125 0.545654296875 145162326
0.454345703125 0.545654296875 145162327
0.5029296875 0.4970703125 145162331
0.52392578125 0.47607421875 145162338
0.52392578125 0.47607421875 145162339
0.52392578125 0.47607421875 145162340
0.311767578125 0.688232421875 145162343
0.311767578125 0.688232421875 145162344
0.3134765625 0.6865234375 145162345
0.3134765625 0.6865234375 145162346
0.3134765625 0.6865234375 145162347
0.469482421875 0.530517578125 145162351
0.469482421875 0.530517578125 145162352
0.469482421875 0.530517578125 145162353
0.469482421875 0.530517578125 145162354
0.747314453125 0.252685546875 145162366
0.747314453125 0.252685546875 145162367
0.625244140625 0.374755859375 145162369
0.625244140625 0.374755859375 145162370
0.6669921875 0.3330078125 145162372
0.6669921875 0.3330078125 145162373
0.311767578125 0.688232421875 145162393
0.311767578125 0.688232421875 145162394
0.311767578125 0.688232421875 145162395
0.625244140625 0.374755859375 145162401
0.52392578125 0.47607421875 145162403
0.568359375 0.431640625 145162404
0.52392578125 0.47607421875 145162405
0.449462890625 0.550537109375 145162407
0.449462890625 0.550537109375 145162408
0.449462890625 0.550537109375 145162409
0.673095703125 0.326904296875 145162412
0.453369140625 0.546630859375 145162413
0.453369140625 0.546630859375 145162414
0.453369140625 0.546630859375 145162415
0.64990234375 0.35009765625 145162424
0.580322265625 0.419677734375 145162425
0.64990234375 0.35009765625 145162427
0.64990234375 0.35009765625 145162428
0.64990234375 0.35009765625 145162429
0.64990234375 0.35009765625 145162430
0.334228515625 0.665771484375 145162431
0.6669921875 0.3330078125 145162438
0.6669921875 0.3330078125 145162439
0.6669921875 0.3330078125 145162440
0.6669921875 0.3330078125 145162441
0.552001953125 0.447998046875 145162442
0.46044921875 0.53955078125 145162443
0.46044921875 0.53955078125 145162444
0.517578125 0.482421875 145162445
0.427734375 0.572265625 145162448
0.427734375 0.572265625 145162449
0.624755859375 0.375244140625 145162454
0.5498046875 0.4501953125 145162467
0.5498046875 0.4501953125 145162468
0.5498046875 0.4501953125 145162469
0.5498046875 0.4501953125 145162470
0.577880859375 0.422119140625 145162474
0.577880859375 0.422119140625 145162475
0.577880859375 0.422119140625 145162476
0.577880859375 0.422119140625 145162477
0.682861328125 0.317138671875 145162478
0.48388671875 0.51611328125 145162479
0.3134765625 0.6865234375 145162484
0.3134765625 0.6865234375 145162485
0.3134765625 0.6865234375 145162486
0.500732421875 0.499267578125 145162487
0.577880859375 0.422119140625 145162488
0.5302734375 0.4697265625 145162495
0.5302734375 0.4697265625 145162498
0.555419921875 0.444580078125 145162499
0.5380859375 0.4619140625 145162500
0.555419921875 0.444580078125 146130301
0.52197265625 0.47802734375 146130303
0.52197265625 0.47802734375 146130304
0.52197265625 0.47802734375 146130305
0.52197265625 0.47802734375 146130306
0.667236328125 0.332763671875 146130308
0.64990234375 0.35009765625 146130310
0.6669921875 0.3330078125 146130311
0.449462890625 0.550537109375 146130317
0.46044921875 0.53955078125 146130323
0.55712890625 0.44287109375 146130330
0.55712890625 0.44287109375 146130331
0.55712890625 0.44287109375 146130332
0.534912109375 0.465087890625 146130334
0.534912109375 0.465087890625 146130335
0.682861328125 0.317138671875 146130336
0.682861328125 0.317138671875 146130337
0.682861328125 0.317138671875 146130338
0.682861328125 0.317138671875 146130339
0.453369140625 0.546630859375 146130340
0.54833984375 0.45166015625 146130341
0.453369140625 0.546630859375 146130342
0.5498046875 0.4501953125 146130343
0.59033203125 0.40966796875 146130344
0.5498046875 0.4501953125 146130345
0.64990234375 0.35009765625 146130346
0.64990234375 0.35009765625 146130347
0.3134765625 0.6865234375 146130356
0.661376953125 0.338623046875 146130363
0.661376953125 0.338623046875 146130364
0.661376953125 0.338623046875 146130365
0.625244140625 0.374755859375 146130367
0.46533203125 0.53466796875 146130368
0.46533203125 0.53466796875 146130369
0.46533203125 0.53466796875 146130370
0.449462890625 0.550537109375 146130371
0.449462890625 0.550537109375 146130372
0.449462890625 0.550537109375 146130373
0.626220703125 0.373779296875 146130375
0.5498046875 0.4501953125 146130376
0.626220703125 0.373779296875 146130377
0.6669921875 0.3330078125 146130379
0.6669921875 0.3330078125 146130380
0.6669921875 0.3330078125 146130381
0.5341796875 0.4658203125 146130382
0.447998046875 0.552001953125 146130385
0.447998046875 0.552001953125 146130386
0.577880859375 0.422119140625 146130390
0.577880859375 0.422119140625 146130394
0.555419921875 0.444580078125 146130396
0.555419921875 0.444580078125 146130397
0.64990234375 0.35009765625 146130403
0.5068359375 0.4931640625 146130408
0.5068359375 0.4931640625 146130409
0.5068359375 0.4931640625 146130410
0.5068359375 0.4931640625 146130411
0.625244140625 0.374755859375 146130412
0.509033203125 0.490966796875 146130413
0.59033203125 0.40966796875 146130424
0.59033203125 0.40966796875 146130425
0.48388671875 0.51611328125 146130426
0.6669921875 0.3330078125 146130430
0.6669921875 0.3330078125 146130431
0.6669921875 0.3330078125 146130432
0.6669921875 0.3330078125 146130433
0.577880859375 0.422119140625 146130434
0.577880859375 0.422119140625 146130435
0.577880859375 0.422119140625 146130436
0.661376953125 0.338623046875 146130437
0.682861328125 0.317138671875 146130438
0.682861328125 0.317138671875 146130440
0.559814453125 0.440185546875 146130441
0.559814453125 0.440185546875 146130442
0.559814453125 0.440185546875 146130443
0.559814453125 0.440185546875 146130444
0.642822265625 0.357177734375 146130451
0.559326171875 0.440673828125 146130452
0.565673828125 0.434326171875 146130456
0.565673828125 0.434326171875 146130458
0.53759765625 0.46240234375 146130462
0.642333984375 0.357666015625 146130477
0.625244140625 0.374755859375 146130478
0.625244140625 0.374755859375 146130479
0.625244140625 0.374755859375 146130480
0.579345703125 0.420654296875 146130493
0.577880859375 0.422119140625 146130494
0.577880859375 0.422119140625 146130495
0.695068359375 0.304931640625 146130497
0.695068359375 0.304931640625 146130498
0.3134765625 0.6865234375 146130499
0.559326171875 0.440673828125 146130703
0.509033203125 0.490966796875 146130707
0.644287109375 0.355712890625 146130733
0.644287109375 0.355712890625 146130734
0.3134765625 0.6865234375 146130736
0.3134765625 0.6865234375 146130737
0.3134765625 0.6865234375 146130738
0.59033203125 0.40966796875 146130743
0.59033203125 0.40966796875 146130744
0.596435546875 0.403564453125 146130751
0.596435546875 0.403564453125 146130752
0.283935546875 0.716064453125 146130763
0.283935546875 0.716064453125 146130764
0.283935546875 0.716064453125 146130765
0.283935546875 0.716064453125 146130766
0.642822265625 0.357177734375 146130771
0.642822265625 0.357177734375 146130772
0.3134765625 0.6865234375 146130775
0.3134765625 0.6865234375 146130791
0.3134765625 0.6865234375 146130792
0.28076171875 0.71923828125 146130793
0.28076171875 0.71923828125 146130795
0.587890625 0.412109375 146164112
0.587890625 0.412109375 146164113
0.587890625 0.412109375 146164114
0.527587890625 0.472412109375 146164115
0.527587890625 0.472412109375 146164116
0.527587890625 0.472412109375 146164117
0.673095703125 0.326904296875 146164126
0.673095703125 0.326904296875 146164127
0.673095703125 0.326904296875 146164128
0.623046875 0.376953125 146164155
0.623046875 0.376953125 146164156
0.623046875 0.376953125 146164157
0.713623046875 0.286376953125 146164174
0.713623046875 0.286376953125 146164175
0.589599609375 0.410400390625 146164176
0.589599609375 0.410400390625 146164177
0.589599609375 0.410400390625 146164178
0.549072265625 0.450927734375 146164179
0.547119140625 0.452880859375 146164180
0.70849609375 0.29150390625 146164181
0.70849609375 0.29150390625 146164182
0.63623046875 0.36376953125 146164216
0.81005859375 0.18994140625 146164233
0.81005859375 0.18994140625 146164234
0.551025390625 0.448974609375 146164236
0.646240234375 0.353759765625 146164237
0.70849609375 0.29150390625 146164241
0.713623046875 0.286376953125 146164248
0.713623046875 0.286376953125 146164249
0.646240234375 0.353759765625 146164259
0.646240234375 0.353759765625 146164260
0.646240234375 0.353759765625 146164261
0.71728515625 0.28271484375 146164287
0.71728515625 0.28271484375 146164288
0.75 0.25 146164289
0.75 0.25 146164290
0.75 0.25 146164291
0.7412109375 0.2587890625 146164299
0.75 0.25 150159211
0.75 0.25 150159212
0.75 0.25 150159213
0.75 0.25 150159214
0.291259765625 0.708740234375 172168015
0.291259765625 0.708740234375 172168016
0.291259765625 0.708740234375 172168033
0.291259765625 0.708740234375 172168034
0.291259765625 0.708740234375 172168035
0.28076171875 0.71923828125 172168043
0.4805908203125 0.5194091796875 145162059
0.4805908203125 0.5194091796875 145162060
0.4805908203125 0.5194091796875 145162061
0.4805908203125 0.5194091796875 145162062
0.561279296875 0.438720703125 145162162
0.561279296875 0.438720703125 145162163
0.561279296875 0.438720703125 145162164
0.5823974609375 0.4176025390625 145162174
0.5823974609375 0.4176025390625 145162175
0.6312255859375 0.3687744140625 145162204
0.6312255859375 0.3687744140625 145162205
0.6312255859375 0.3687744140625 145162206
0.5396728515625 0.4603271484375 145162207
0.5396728515625 0.4603271484375 145162208
0.5396728515625 0.4603271484375 145162209
0.687744140625 0.312255859375 145162221
0.687744140625 0.312255859375 145162222
0.6783447265625 0.3216552734375 145162236
0.6783447265625 0.3216552734375 145162237
0.5 0.5 145162247
0.5 0.5 145162248
0.5 0.5 145162249
0.5789794921875 0.4210205078125 145162264
0.5789794921875 0.4210205078125 145162265
0.612548828125 0.387451171875 145162281
0.612548828125 0.387451171875 145162282
0.5867919921875 0.4132080078125 145162299
0.5867919921875 0.4132080078125 145162301
0.704345703125 0.295654296875 145162313
0.704345703125 0.295654296875 145162314
0.704345703125 0.295654296875 145162315
0.6414794921875 0.3585205078125 145162316
0.6414794921875 0.3585205078125 145162317
0.6312255859375 0.3687744140625 145162323
0.687744140625 0.312255859375 145162328
0.687744140625 0.312255859375 145162329
0.687744140625 0.312255859375 145162330
0.67919921875 0.32080078125 145162333
0.67919921875 0.32080078125 145162334
0.67919921875 0.32080078125 145162335
0.62158203125 0.37841796875 145162341
0.62158203125 0.37841796875 145162342
0.612548828125 0.387451171875 145162363
